headline_quote,best_body_sentence,best_body_quote,label,best_quote_sim,best_sim,quote_len,ctx_len,n_votes,majority_pred,easy_correct,easy_wrong,hard
['이미 실내온도 20도 이하입니다'],이번 발표에 따르면 오는 24일부터 내달 18일까지 4주 동안 2000TOE(원유 1t에서 얻는 에너지양) 이상 에너지 다소비 건물 441곳은 실내온도를 20도 이하로 유지해야한다.,현재 매장 온도를 18 20도로 유지하고 있으며 난방기기나 개인용 전열 기기의 사용을 자제하도록 지침을 내린 상태,1,0.675524890422821,0.6752175092697144,4,56,3,1,False,False,True
"['2, 3년內 무역적자']",이 같은 추세가 지속한다면 우리나라는 2∼3년 이내에 무역적자로 돌아설 수 있다는 심각한 경고도 나오고 있다.,주력 제품과 업종의 경쟁력이 위협받고 있어 세계 경제가 회복돼도 이 같은 구조적인 문제를 해결하지 못하면 계속 어려움을 겪을 수밖에 없다,1,0.4247158169746399,0.4597735702991485,3,93,4,1,False,False,True
"['계약금 10%만, 중도금은 연체하세요']",계약금 10%만 있으면 사실상 잔금 납부시까지 중도금 부담이 없는 것이다.,건설사는 계약률을 높여야 하고 소비자는 신용상 문제 없이 적은 금전적 손실로 분양받을 수 있으니 이해관계가 맞아 떨어진다,1,0.4921122193336487,0.7982378005981445,4,44,6,1,True,False,False
"['10일 조업정지, 사실상 6개월 이상 가동중단']",산업계 주요 소식 정윤형 기자에게 들어보겠습니다.,매출 손실만 8000억여원,1,0.226464033126831,0.5710035562515259,6,34,4,1,False,False,True
['진짜 승부는 내년 주총에서'],2019.3.29 (서울=연합뉴스) 김동규 기자 = 29일 한진그룹 지주사 한진칼 정기 주주총회에서 벌어진 표 대결에서는 조양호 한진 회장 측이 '완승'을 거뒀다.,진짜 승부는 내년,1,0.8684568405151367,0.8231598138809204,4,66,2,0,False,False,True
['내년에 그렉시트 위험 다시 부상할 것'],"이에 앞서 폴 크루그먼 미국 프린스턴대 교수도 미국 CNN방송과의 인터뷰에서 그리스와 채권단이 ""전혀 효과 없는 긴축만 반복하고 있을 뿐 변한 것이 없다""며 ""그렉시트가 일어날 가능성이 충분하다""고 전망했다.",그렉시트가 일어날 가능성이 충분하다,1,0.5848369598388672,0.4714875817298889,6,52,2,0,False,False,True
['외국물 먹으면 뜬다'],"정용정 / 서울 서대문구 ""출근 전에 왔고요.",해외 여행을 가야만 즐길 수 있는 유명 카페들이 국내에 속속 들어서고 있는데요 이곳을 찾으려는 젊은층이 몰리면서 주변 상권까지 활기를 띄는 모습입니다 ,1,0.4029361009597778,0.7361049652099609,3,22,6,1,True,False,False
['청양고추도 외국산'],"그러나 회사가 외국에 넘어간 바람에 청양고추는 수입품이 됐고, 한국인들은 청양고추를 먹을 때마다 외국에 로열티를 낸다.",지금도 많은 농산물 종자를 외국에서 사오는 상황이어서 동부팜한농 마저 외국에 팔리면 종자 산업 전체가 타격을 받을 가능성이 크다,1,0.5052638053894043,0.3276227116584778,2,30,6,1,True,False,False
['걸으면 걸을수록 돈 받아요'],지난 해 말부터 시작한 '헬스 포인트제'는 걸으면 걸을수록 포인트가 쌓이면서 환산된 돈을 월급과 함께 지급하며 상품권으로도 받을수 있다.,운동이나 걷는 것이 건강에 좋다는 것은 모두가 알고 있지만 실천하기 쉽지 않은 것이 현실이다 어떻게 하면 직원들이 쉽게 운동할 수 있도록 할까 생각하다가 떠오른 것이 바로 헬스 포인트제 ,1,0.3929099440574646,0.5816547274589539,4,54,2,0,False,False,True
['롯데를 망하게 할 1호 아이디어가 기저귀?'],그리고 롯데는 '롯데를 망하게 할 아이디어' 1호로 전 차장의 '홀딩밴드형 기저귀'를 뽑았다.,롯데를 망하게 할 아이디어를 찾아라,1,0.8600484132766724,0.7418588399887085,6,38,6,1,True,False,False
['차 안에 장시간 방치 땐 대부분 변형·손상'],다만 한여름 차안에서 장시간 방치 땐 대부분 변형 및 손상이 발생했다.,빨강 파랑 등 원색 계열의 렌즈는 색상 왜곡 및 피로감을 줄 수 있어 주의가 필요하다,1,0.3787327408790588,0.5882130265235901,7,96,2,0,False,False,True
['연비 높여라'],‘더 가볍고 더 강하게’가 목표다.,과거에는 인장강도 기준으로 당 45 급 이상을 주로 썼다면 2010년부터 60 급 이상을 많이 적용한다,1,0.4647077322006225,0.4501717984676361,2,22,4,1,False,False,True
['서울서 아파트 사려면 7년넘게 한푼도 안쓰고 모아야'],7년 넘게 소득을 한 푼도 안 쓰고 모아야 살 수 있다는 의미다.,한국 전체의 주택부담 수준은 국제적으로 높지 않지만 지역별로 상당한 편차가 존재하며 특히 서울의 아파트를 사기 위한 부담은 매우 높은 수준,1,0.6440097093582153,0.6804653406143188,7,45,2,0,False,False,True
['밤중에 미안합니다만 체납 세금 좀…'],대낮 같으면 “세금 안 내시면 불이익 받습니다” 식으로 겁을 준다면 밤에는 체납자들을 최대한 다독인다.,선생님 현재 세금 100만 원 안 내신 걸로 나오는데 납부 좀 부탁드려요 ,1,0.7496124505996704,0.6662183403968811,5,27,5,1,False,False,True
['시원하게 나옵니다'],`(변이) 안 나오면 (쾌변 요구르트의 유산균이) 쳐들어간다'는 뜻.,세계적인 장수국가 불가리아와 이름이 비슷하거나 불가리아의 유산균이 들어있는 것처럼 판매되는 제품이 많이 있지만 불가리아의 정통 유산균을 사용해 만든 제품은 매일 불가리아 가 국내 최초,1,0.1733687222003936,0.6471003890037537,2,26,5,1,False,False,True
['서울·수도권 아파트 가격 떨어진다'],CBS경제부 김대훈기자 (대한민국 중심언론 CBS 뉴스FM98.1 / 음악FM93.9 / TV CH 162),33평형이 5천만원정도 떨어졌는데 매물은 없고 거의 거래도 이루어지지 않는 상태,1,0.3737450242042541,0.6963308453559875,4,39,3,1,False,False,True
['베이비붐세대 은퇴로 집값 급락할지도'],// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} (서울=연합뉴스) 윤선희 기자 = 지속적인 인구 감소와 함께 베이비붐 세대가 은퇴 후 부동산 자산을 처분하는 등의 가계자산 포트폴리오를 본격화하면 주택가격이 급락할 가능성이 있다는 주장이 나왔다.,인구 감소와 가계자산 변화가 본격적으로 이뤄지고 중장기적으로 2기 신도시 등을 통한 수도권 주택 공급이 늘어나면 주택 가격은 하락 압력을 받을 것,1,0.753372311592102,0.5477069020271301,4,47,5,1,False,False,True
['한국의 수산물 수입규제 WTO 강제해결절차 돌입 방침'],"// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} 하야시 농림수산상(EPA.연합뉴스.자료사진) 하야시 농림수산상(EPA.연합뉴스.자료사진) 하야시 농림수산상(EPA.연합뉴스.자료사진) 농림수산상, 기자회견서 ""더 대화해도 같은 결과"" (도쿄=연합뉴스) 조준형 특파원 = 일본 정부는 한국 정부의 일본산 수산물 수입 규제에 대해 세계무역기구(WTO)에서의 강제해결 절차에 돌입할 방침을 밝혔다고 NHK가 21일 보도했다.",대화의 가능성은 부정하지 않지만 같은 식으로 대화를 하면 같은 결과 결렬 가 될 것으로 예상된다,1,0.0834705829620361,0.490436851978302,7,72,4,1,False,False,True
"['탈출, 김여사']",장현진 선수를 포함해 서한 퍼플 모터스포트팀 선수들이 강사로 나섰다.,주차장 진출입로에 들어갈 때는 차량과 벽 사이 1 간격을 유지한 상황에서 내 차의 사이드미러가 진출로의 입구를 지났을 때 스티어링 휠을 안으로 크게 꺾으면 된다,1,0.2462377250194549,0.4912559390068054,2,54,6,1,True,False,False
['실손보험 중복가입 확인해 낭비 줄이세요'],금감원은 실손의료보험 중복가입이 지속적으로 발생함에 따라 2개 이상의 실손보험에 가입한 고객들에게 보험계약 내용을 재안내하기로 했다고 2일 밝혔다.,실손보험 상품은 보험사별로 사업비 구조 보험요율 위험관리 능력 등에 따라 보험료 수준이 상이하다,1,0.6155436038970947,0.6408305168151855,5,54,2,0,False,False,True
['크리스마스 케이크 戰爭은 벌써 시작됐다!'],"치열했던 그 순간 “한바탕 전쟁을 치른 느낌입니다” 케이크를 만드는 제과,제빵회사들은 크리스마스와 연말이 소위 말하는 '대목'이다.",올해 크리스마스를 겨냥한 기획을 시작하고 있고 4 5월쯤이면 윤곽이 드러날 것,1,0.627398669719696,0.739736795425415,5,40,3,1,False,False,True
"['아파트 분양가, 주변 시세 넘으면 안 돼']",9억원이 넘으면 중도금 대출이 안 되는 고가 아파트로 분류된다.,이번 조치로 분양가 수준이 현재보다 다소 하향 조정돼 주택시장이 보다 안정을 찾을 것,1,0.6039912700653076,0.637535572052002,7,43,4,1,False,False,True
['답이 없는게 더 큰 문제'],"[© 뉴스1코리아( news1.kr ), 무단 전재 및 재배포 금지] [© 뉴스1코리아( news1.kr news1.kr), 무단 전재 및 재배포 금지]",그것이 끄집어내야 할 진정한 묘수,1,0.5231726765632629,0.5132103562355042,5,25,5,1,False,False,True
['정책이 시장에 졌다'],"◆예고된 악재= ◆예고된 악재= 증시 전문가들은 그동안 이머징 증시의 약세를 점칠만한 배경으로 미국 금리인상, 환율, 경제성장률 둔화 등을 꼽아왔다.",금융위기와 같은 극단적인 상황에서 부분적인 거래정지나 공매도 제한 등의 조치가 취해지는 경우는 있으나 단순히 주가가 많이 하락했다고 해서 정부가 인위적으로 발권력을 동원하거나 매매자체를 정지시키는 것은 시장의 신뢰성을 훼손하는 요인,1,0.5510477423667908,0.5419170260429382,3,73,6,1,True,False,False
['G20 독재'],G20 때문인가 싶습니다..,신도림역에 경찰한분과 전경으로 추정되는 분들 열명이 몰려다니네요 위화감이 장난이 아니네요 20 때문인가 싶습니다 경찰국가의 면모를 여실히 보여주네요,1,0.3851649165153503,0.8087680339813232,2,12,6,1,True,False,False
['차 떼고 포 떼고...'],// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} 일반분양 물량 1천247가구→618가구 (서울=연합뉴스) 윤종석 기자 = 여름 비수기임에도 불구하고 `대어급' 아파트들이 대거 참여해 눈길을 끌었던 서울 7차 동시분양이 고분양가 논란과 재건축 조합원간 분쟁으로 인해 중도 포기하는 사업장이 속출하며 차질을 빚고 있다.,총회 결과 조합원들이 모두 만족하는 결과를 도출해서 갈등을 말끔히 해결하지 못할 경우 재건축을 둘러싼 소송이 계속 제기돼 결과적으로 조합원 모두의 이익이 침해될 우려가 있다,1,0.169385939836502,0.3194416463375091,4,68,5,1,False,False,True
['연말정산 때 놓친 소득공제 추가신청'],// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} (서울=연합뉴스) 박상돈 기자 = 납세자연맹은 10일 연말정산 때 놓친 소득공제가 있는 근로자들은 추가 신청의 기회가 있다며 이를 활용하라고 당부했다.,연말정산 때 놓친 소득공제가 있으면 원천징수의무자 지급명세서 제출기한 다음날인 내일부터 자신의 주소지 관할 세무서에서 개인적으로 환급을 신청할 수 있다,0,0.7098017930984497,0.1724209636449813,5,53,1,0,False,False,True
['부당요구 거부했더니 바로 보복'],"대형 할인점과 거래했던 L사장은 ""할인행사 동참을 거절했다 며칠이 안돼 매장 에서 철수당했다""며 ""항의하고 싶었지만 할인점이 방문 자체를 금지한다는 조 치를 통보해와 찾아갈 수조차 없었다""고 분노했다.",항의하고 싶었지만 할인점이 방문 자체를 금지한다는 조 치를 통보해와 찾아갈 수조차 없었다,1,0.5438815951347351,0.567416787147522,4,64,2,0,False,False,True
['우유 두부'],"[지정환 신부, 임실 치즈 클러스터 이정소 사무국장 제공] [지정환 신부, 임실 치즈 클러스터 이정소 사무국장 제공] [지정환 신부, 임실 치즈 클러스터 이정소 사무국장 제공] [지정환 신부, 임실 치즈 클러스터 이정소 사무국장 제공] [지정환 신부, 임실 치즈 클러스터 이정소 사무국장 제공] 그래픽=심정보 shim.jeongbo@joongang.co.kr 그래픽=심정보 shim.jeongbo@joongang.co.kr 그래픽=심정보 shim.jeongbo@joongang.co.kr 그래픽=심정보 shim.jeongbo@joongang.co.kr 그래픽=심정보 shim.jeongbo@joongang.co.kr 영아·청소년은 물론, 맥주·와인 등의 술안주·간식으로 성인들의 치즈 소비도 늘었다.",우유로 만든 두부,1,0.912954330444336,0.640208899974823,2,91,5,1,False,False,True
['담뱃값 올려도 소비위축 미미'],특히 현 교수는 “정책 목표를 달성하는 수단 중 하나가 가격인상인데 우리의 경우 준조세를 통해 담배가격을 올리고 있다”며 “이는 실제적으로 정부가 준조세 기금을 확대하기 위해 담배가격을 올리고 있는 것으로 보인다”고 지적했다.,정책 목표를 달성하는 수단 중 하나가 가격인상인데 우리의 경우 준조세를 통해 담배가격을 올리고 있다,1,0.8284609317779541,0.6584534049034119,4,84,5,1,False,False,True
['수염기른 기장 비행정지 정당'],아시아나항공의 '임직원 근무복장 및 용모규정'에는 남직원은 수염을 길러서는 안 되고 관습상 콧수염이 일반화된 외국인은 혐오감을 주지 않는 범위에서 허용한다고 돼 있다.,외국인 기장과 달리 수염을 기르지 못하게 하는 것은 차별,1,0.45545494556427,0.2275893986225128,4,53,6,1,True,False,False
['펀드 수수료도 돈'],올 1월 4일 현재 각각 4조 3857억원과 1조 5333억원을 기록한 것에 비하면 꾸준한 증가세다.,펀드 수익률이 지지부진하면서 수수료에 민감한 고객들이 많다 이 때문에 수수료가 저렴하면서 요즘같은 변동장에서 유리한 인덱스펀드와 상장지수펀드에 눈을 돌리는 고객들이 늘어나는 추세,1,0.6693742275238037,0.4752284288406372,3,46,5,1,False,False,True
['임금 올라야 내수 살아난다…디플레 우려에 큰 걱정'],"최 부총리는 ""적정 수준의 임금 인상이 일어나지 않고는 내수가 살아날 수 없다""며 ""미국의 오바마 대통령도 비슷한 주장을 하고 있고, 일본의 아베 총리는 아예 노골적으로 기업들에게 임금 인상을 요구하고 있다""고 말했다.",적정 수준의 임금 인상이 일어나지 않고는 내수가 살아날 수 없다,0,0.7208198308944702,0.668207049369812,7,52,1,0,False,False,True
['이대로 가면…'],‘SK증권 통크게Save이벤트’ 김성휘기자 sunnykim@ 김성휘기자 sunnykim@,한 호주 에서 한미 와 같거나 더 나은 결론을 기대한다,1,0.5636569261550903,0.4984863698482513,2,14,6,1,True,False,False
['올해 아파트 분양물량 2000년 이후 최대…시장에 부담'],"이는 수도권에선 서울 강북(73.7%), 경기(74.0%) 지역을 중심으로 상승세가 지속됐지만 지방 5개 광역시에서는 대전(71.4%) 외 지역에서 매매가격 대비 전세가율이 전분기보다 소폭 하락했기 때문으로 분석됐다.",전세가격 상승세 지속 심사강화해야,1,0.412853479385376,0.2442952692508697,7,60,3,1,False,False,True
['100인치대 LCD도 문제없다'],"삼성전자가 7세대 라인의 유리 원판 크기를 이렇게 정한 것은, 텔레비전용 주력제품으로 정한 40인치와 46인치 크기 모듈을 만드는 데 가장 유리하기 때문이다.","100인치 이상 제품은 가정용이 아닌 산업용 기업용 디스플레이가

 주가 될 것",0,0.6267687678337097,0.5387399792671204,3,51,4,1,False,False,True
['피자헛 위기? 기본 소홀 탓.. 백종원 골목식당 긍정적'],solidkjy@fnnews.com 구자윤 기자,그런데 나중에 보니 이게 피자헛의 글로벌 전략이더라 그걸 안타까워 할 필요도 아쉬워 할 필요도 없다는 걸 깨닫고 간판은 제대로 유지하고 있나 매장은 깨끗하게 유지하고 있나 다시 쳐다보게 됐다,0,0.6693639755249023,0.4048009514808655,8,10,5,1,False,False,True
['내 폰에 낯선 남자 사진이'],"아이폰 사진 해킹 피해자 ""낯선 남자 사진이 있는거예요.",낯선 남자 사진이 있는거예요 찍은적도 없고 전혀 모르는 사람인데 사진 뿐만 아니라 여권 캡처본이랑 부동산월세 계약서 전화번호 이름까지 있는 계약서 있어서 놀랐고 무엇보다 남의 개인정보 들었다는건 저도 여권사진 찍는데 다른사람에게 갈수도 있다는 걱정이 되더라고요 아이폰과 아이클라우드 동기화 과정에서 사진이 유출됐으며 사용자의 클라우드 계정이 해킹된 것으로 보입니다 아이클라우드 계정 해킹문제로 인한 사진유출 사례는 몇해전부터 계속 이어졌습니다 국내 애플제품 사용자 모임의 인터넷 카페에는 사진 해킹으로 인한 글들이 자주 올라옵니다 하지만 해킹 이슈가 터질때마다 애플측은 보안 패치를 업데이트하며 해킹에 대비한다는 입장이지만 상황은 달라지지 않고 있습니다 이번 사진 유출이 발생한 후에도 애플 보안 담당자에게 문의했지만 정확한 원인조차 알 수 없다는 답변만 들었습니다 인터뷰 애픈 보안 서비스센터 ,0,0.588143527507782,0.7581098079681396,5,60,6,1,False,True,False
['경제 답답한 횡보…디플레이션 우려에 큰 걱정'],최경환 부총리 수요포럼 특강 (서울=연합뉴스) 박지호 기자 = 최경환 경제부총리 겸 기획재정부 장관이 4일 오전 서울 을지로 은행연합회관에서 열린 국가경영전략연구원 수요포럼에서 '2015년 한국경제의 진로'를 주제로 강연을 하고 있다.,저물가 상황이 오래 가서 디플레이션 우려 때문에 참 큰 걱정을 하고 있다,0,0.8418843746185303,0.5920527577400208,6,94,1,0,False,False,True
['유튜브 시청 최적의 디스플레이'],/문호남 기자 munonam@ 4일 서울 중구 SK텔레콤 본사 T타워에서 열린 갤럭시 S10 개통 행사에서 홍보 도우미들이 제품을 선보이고 있다.,갤럭시 10 디스플레이는 모든 항목에서 최고의 성능을 지닌 스마트폰 디스플레이,1,0.486692875623703,0.4789149165153503,4,76,4,1,False,False,True
['김장 절임배추 사 쓴다'],그만큼 요즈음 주부들이 김장 재료를 구매할 때 '편의성'을 중요하게 생각한다는 뜻이다.,절임 배추를 쓰겠다,1,0.6321154236793518,0.3956509232521057,4,44,3,1,False,False,True
['분양가 더 낮추는 방법 연구중'],"- ⓒ 2005 오마이뉴스, 무단 전재 및 재배포 금지 - - ⓒ 2005 오마이뉴스, 무단 전재 및 재배포 금지 -",분양가 인하 방안을 연구중,0,0.8848525285720825,0.5241219401359558,5,43,2,0,False,False,True
['오 마이 갓! 잡스가 턱시도를…'],현장에 있었던 마케팅회사 전략담당자 웨인 서턴 씨는 “오 마이 갓!,오 마이 갓! 스티브 잡스다 그에게 방금 소리쳤다,0,0.539243221282959,0.7131179571151733,5,26,4,1,False,False,True
"[""현대의 최용묵 사표 수리는 현정은의 '쇼'에 불과""]","""윤만준 사장은 '블랙리스트'에 포함"" ""윤만준 사장은 '블랙리스트'에 포함"" 최성 의원: 최성 의원: 최성 의원: 최용묵 사장의 사표 수리로 현대와의 갈등은 이제 마무리되는 것 아닌가?",현대가 최용묵 사장의 사표를 수리한 것은 현정은 회장의 쇼에 불과하다,0,0.7198808789253235,0.9311530590057372,7,41,2,0,False,False,True
"['롯데수퍼타워, 서울 대표할 랜드마크로 짓겠다']","// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} 롯데물산 이원우 대표 기자간담회..""교통난 우려 안 해도 될 것"" 연간 250만 명 관광객 유치 기대..피난 시설 대폭 확충 (서울=연합뉴스) 서미숙 기자 = ""한국을 찾는 외국인 관광객 1천만 명 시대를 맞아 서울을 대표할 만한 랜드마크 빌딩을 만들겠습니다."" 롯데물산 이원우 대표이사 사장은 24일 소공동 롯데호텔에서 열린 기자간담회에서 ""잠실 제2 롯데월드의 핵심 사업인 롯데수퍼타워는 서울의 초고층 시대의 신기원이면서 관광산업의 한 축을 담당하게 될 것""이라며 이같이 밝혔다.",한국을 찾는 외국인 관광객 1천만 명 시대를 맞아 서울을 대표할 만한 랜드마크 빌딩을 만들겠습니다 ,0,0.8418270349502563,0.6781859993934631,5,88,0,0,True,False,False
['풍요 속 빈곤'],[아시아경제 증권방송] - 무료로 종목 상담 받아보세요 [아시아경제 증권방송] - 무료로 종목 상담 받아보세요 김남현 기자 nhkim@ 정선영 기자 sigumi@,심리 위축에 따라 경쟁적으로 달러 확보에 나서면서 수급 불균형이 나타나는 셈,1,0.5952253341674805,0.653748095035553,3,23,3,1,False,False,True
['DMZ 멧돼지 사살 가능'],"이낙연 국무총리가 8일 강원도 철원군의 양돈농장 인근에서 맷돼지 차단 울타리와 소독시설을 점검하고 있다.(이 총리 페이스북) 2019.6.8/뉴스1 &lt;저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지&gt; 이낙연 국무총리가 8일 강원도 철원군의 양돈농장 인근에서 맷돼지 차단 울타리와 소독시설을 점검하고 있다.(이 총리 페이스북) 2019.6.8/뉴스1 &lt;저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지&gt; 이낙연 국무총리가 8일 강원도 철원군의 양돈농장 인근에서 맷돼지 차단 울타리와 소독시설을 점검하고 있다.(이 총리 페이스북) 2019.6.8/뉴스1 이후 이 총리는 민통선을 방문해 야생 멧돼지 감시와 남은 음식물 처리 등 방역상황을 점검했다.",제대로 해야한다 야생 멧돼지 개체수가 최소화돼도 상관없다 30만마리라 하는데 너무 많다,0,0.4888840317726135,0.559683620929718,4,91,3,1,False,False,True
"[""'내 친구' 트럼프, 미중관계 붕괴 원치 않아""]",우리는 그럴 의향이 없고 우리의 파트너들도 마찬가지”라면서 “내 친구 트럼프 대통령 역시 그러한 의향이 없다.,내 친구 트럼프 대통령 역시 그러한 의향이 없다 나는 그에 대해 확신한다,0,0.7566639184951782,0.8101462125778198,7,27,0,0,True,False,False
['김장철 배추값 작년 3배'],이는 중국산 김치 파동에 따른 것으로 주부들의 김장 비용 부담이 크게 늘어날 전망이다.,배추 생산량이 작년보다 감소한 데다 중국산 김치파동으로 김치 수입도 작년보다 30 퍼센트 줄어들 것으로 보여 김장철 배추 가격이 평년보다 2배 이상 오를 것으로 전망된다,1,0.7202655076980591,0.2432351112365722,4,59,3,1,False,False,True
['한국은 5G 메카'],"[이선희 기자 / 김유신 기자] ▶매경 뉴스레터 '매콤달콤'을 지금 구독하세요 ▶매경 뉴스레터 '매콤달콤'을 지금 구독하세요 ▶뉴스 이상의 무궁무진한 프리미엄 읽을거리 ▶뉴스 이상의 무궁무진한 프리미엄 읽을거리 [ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]",남아공 통신사 레인도 5 서비스를 준비 중이어서 한국 사례를 벤치마킹하기 위해 견학을 요청했다,1,0.6378265023231506,0.6171190142631531,3,45,5,1,False,False,True
['韓 기업하기 좋은 나라 4위'],◇홍콩 누르고 4위로 올라서 ◇홍콩 누르고 4위로 올라서 세계은행 기업환경평가 순위 세계은행 기업환경평가 순위 세계은행 기업환경평가 순위 세계은행 기업환경평가 순위 세계은행 기업환경평가 순위 세계은행 기업환경평가 순위 세계은행 기업환경평가 순위28일 기획재정부에 따르면 한국은 2015년 세계은행 기업환경 평가(Doing Business)에서 세계 189개국 가운데 4위를 차지했다.,완벽한 제도를 만들어놔도 집행과정에서 제대로 지켜지지 않는게 한국의 기업 환경,1,0.5946647524833679,0.3410953879356384,5,68,3,1,False,False,True
['가격 내려도 웃돈 7억'],/사진=유엄식 기자 래미안 블레스티지 단지 안에 있는 구립 어린이집 전경.,일반분양 중 중도금 대출 비중이 높은 일부 급매가 나왔지만 거의 정리된 상황입니다 분양가보다 6 7억원 높은 수준에 시세가 형성돼 있습니다,1,0.5141391754150391,0.8017374277114868,4,16,6,1,True,False,False
['집행부 탄핵하자'],집행부에 대한 조합원들의 불신이 커지면서 ‘집행부를 탄핵하자’는 목소리도 나오고 있다.,집행부에 대한 탄핵 불신임 투표 을 해야 하는 것 아니냐는 의견이 나올 정도,0,0.7450960874557495,0.6889523267745972,2,84,5,1,False,False,True
['더 떨어진다'],＜저작권자ⓒ이데일리.,중대한 매도 신호,0,0.477990448474884,0.6242464780807495,2,26,4,1,False,False,True
['최악상황 아냐…한국 주식투자 계속한다'],"관/련/정/보 관/련/정/보 관/련/정/보 ◆ '북 포격' 금융시장 진정…코스피 1900선 회복 ◆ '북 포격' 금융시장 진정…코스피 1900선 회복 ◆ '북 포격' 금융시장 진정…코스피 1900선 회복 ◆ 북 도발 직후 일부 지역 쌀·라면 사재기 현상 ◆ 북 도발 직후 일부 지역 쌀·라면 사재기 현상 ◆ 북 도발 직후 일부 지역 쌀·라면 사재기 현상 ◆ '북한 포격' 금융시장 흔들…주가 폭락·환율 폭등 ◆ '북한 포격' 금융시장 흔들…주가 폭락·환율 폭등 ◆ '북한 포격' 금융시장 흔들…주가 폭락·환율 폭등 ◆ 미 전문가 ""북한 NLL서 추가도발 있을 것"" ◆ 미 전문가 ""북한 NLL서 추가도발 있을 것"" ◆ 미 전문가 ""북한 NLL서 추가도발 있을 것"" [SBS기자들의 생생한 취재현장 뒷이야기 '취재파일'] [SBS기자들의 생생한 취재현장 뒷이야기 '취재파일'] [SBS기자들의 생생한 취재현장 뒷이야기 '취재파일'] 저작권자 SBS&amp;SBS콘텐츠허브 무단복제-재배포 금지 저작권자 SBS&SBS콘텐츠허브 무단복제-재배포 금지",북한 서 추가도발 있을 것,1,0.4489697217941284,0.803390622138977,4,168,3,1,False,False,True
['휘발유 가격 꼼꼼히 살펴보세요'],"광주 경실련 손희정 소비자사업부장은 ""상대적으로 가격이 비싼 주유소는 ℓ당 가격표를 교묘하게 가려놓기도 했다""며 ""주유 전 가격정보를 꼼꼼히 살펴본다면 의외의 절약효과를 누릴 수 있을 것""이라고 말했다.",주유 전 가격정보를 꼼꼼히 살펴본다면 의외의 절약효과를 누릴 수 있을 것,0,0.6335688829421997,0.6392738819122314,4,34,2,0,False,False,True
['집값 오를 것'],“집값 1년 뒤 올라간다” 전망 많아져 “집값 1년 뒤 올라간다” 전망 많아져 7일 한국은행에 따르면 5월 주택가격전망CSI는 93.0을 기록했다.,하반기에는 주택가격 상승장이 펼쳐질 것,1,0.9355337619781494,0.5814933180809021,3,36,2,0,False,False,True
['각국 정상들을 경호하라'],회의장 2㎞이내 선박 출입금지 각국 정상 이동 실시간 점검...,이번 회담 기간중 별도의 주한미군 증강은 없으며 국내에서 자체적으로 각국 정상의 안전을 맡는다,1,0.5531729459762573,0.7056910991668701,3,45,6,1,True,False,False
['현실에 안주하지 말라'],"2010.11.19 > 김순택 부회장 통해 사장단협의회에 메시지 ""다가올 변화 직시하고 미래 대비해야"" (서울=연합뉴스) 정 열 기자 = 지난 19일 그룹 조직 복원 지시를 내린 이건희 삼성 회장이 24일 삼성 사장단에 현실에 안주하지 말고 다가올 변화를 직시해 미래에 대비하라는 새로운 메시지를 던졌다.",그렇지만 회장님은 지금 강한 위기의식을 갖고 계시고 현실에 안주하지 말고 다가올 변화를 직시해 미래에 대비해야 한다고 강조하셨다,0,0.4914176762104034,0.459134042263031,3,81,2,0,False,False,True
['강화유리 떼내고 고장났다 떼쓰는 격'],/출처=CNET 박소연 기자,제품을 임의 분해하면 디스플레이에 당연히 손상이 갈 수밖에 없다,1,0.5520312190055847,0.6923462152481079,5,15,3,1,False,False,True
['철가방에서 CEO까지'],# 철가방도 요령이 있더라 # 철가방도 요령이 있더라 -중국집 배달원을 하셨다면서요.,어차피 대학 레벨이 가려지는 세상입니다 그렇지만 좋은 대학 못나왔다고 해서 꼴찌는 아니잖아요 눈높이를 낮춰보세요 특정 분야의 1인자가 되는 게 더 빠릅니다 우리 회사의 매니저들도 일류 회사만 고집했다면 지금과 같은 성공을 거두지 못했을 겁니다,1,0.4924423992633819,0.6133794784545898,2,37,4,1,False,False,True
"['삼겹살, 10원이라도 더 싸게']","시중에서 판매 중인 친환경 삼겹살 가격이 3천원 중반대인 것을 고려하면, 롯데빅마켓의 삽겹살 가격은 절반 수준이다.",행사물량으로 삽겹살 250 을 준비했다,1,0.606296181678772,0.6164871454238892,4,65,6,1,True,False,False
['껌 씹을수록 건강해져요'],김씨는 “온 가족이 식사 후 양치질을 한 뒤 껌 씹는 것을 생활화하고 있다”며 “껌은 구취 제거뿐 아니라 건강에 유용한 각종 성분이 함유돼 있기 때문”이라고 말했다.,껌은 구취 제거뿐 아니라 건강에 유용한 각종 성분이 함유돼 있기 때문,1,0.7781641483306885,0.7567316293716431,3,55,5,1,False,False,True
